L30_V095,3522
L30_V095,2820
L30_V095,3499
L30_V095,2695
L30_V095,2672
L30_V095,3594
L30_V095,2749
L30_V095,3550
L30_V095,4106
L30_V095,3326
L30_V095,5560
L30_V095,5584
L30_V095,5029
L30_V095,3639
L30_V095,5469
L30_V095,3447
L30_V095,4060
L30_V095,3661
L30_V095,3911
L30_V095,5735
L30_V095,5652
L30_V095,5136
L30_V095,4083
L30_V095,5724
L30_V095,5160
L30_V095,3936
L30_V095,5091
L30_V095,5437
L30_V095,3381
L30_V095,2223
L30_V095,2422
L30_V095,2295
L30_V095,2184
L30_V095,4855
L30_V095,4879
L30_V095,7526
L30_V095,3695
L28_V011,9450
L30_V095,2163
L30_V095,2139
L30_V095,6420
L30_V095,4011
L28_V011,9315
L30_V095,4622
L28_V010,26730
L30_V095,6541
L30_V095,6044
L30_V095,3964
L22_V011,20232
L30_V095,3826
L30_V095,4598
L30_V095,1713
L30_V075,4592
L28_V010,7695
L26_V296,5163
L28_V010,7659
L28_V001,21425
L30_V095,7395
L30_V027,2871
L30_V008,2130
L28_V009,27732
L26_V400,4992
L30_V008,4607
L26_V351,5163
L30_V096,1235
L26_V138,2043
L30_V095,5346
L22_V031,13509
L30_V088,1848
L28_V014,13351
L21_V009,26045
L26_V375,3074
L28_V001,21242
L26_V189,1433
L30_V095,2551
L28_V010,16948
L29_V012,11686
L30_V095,6542
L28_V011,9180
L30_V056,6775
L30_V095,1170
L22_V028,22686
L30_V095,1087
L29_V001,10650
L22_V029,26183
L26_V227,1969
L30_V088,1896
L26_V330,3433
L26_V243,2688
L30_V024,1813
L30_V008,4655
L30_V095,702
L26_V329,4096
L26_V385,6275
L21_V026,28776
L26_V346,2463
L30_V008,2711
L26_V128,5681
L28_V012,27945
L28_V010,17010
