L29_V023,10935
L29_V023,10915
L29_V023,24975
L25_V080,15900
L25_V080,15600
L25_V080,15750
L25_V080,15450
L25_V080,16050
L25_V080,15387
L29_V023,24920
L25_V080,362
L27_V007,8629
L28_V001,3187
L29_V023,11070
L25_V080,11400
L30_V086,1594
L25_V080,10950
L25_V080,11700
L25_V080,11100
L25_V080,10650
L25_V080,450
L25_V080,11550
L25_V080,11250
L25_V080,10800
L27_V007,8630
L21_V017,5420
L25_V070,14399
L28_V010,11205
L25_V025,18899
L30_V086,4470
L30_V086,1780
L28_V010,8072
L25_V080,10350
L25_V042,24300
L29_V003,16350
L22_V005,17247
L25_V054,41250
L25_V080,10500
L25_V054,40950
L25_V054,40200
L25_V054,41400
L28_V017,6650
L25_V054,40050
L29_V023,11764
L27_V007,8631
L25_V054,39900
L25_V054,40650
L25_V054,42000
L30_V086,2351
L25_V054,41100
L25_V054,41550
L25_V054,41700
L25_V054,40500
L25_V054,39750
L25_V080,13050
L25_V054,40800
L25_V054,42150
L25_V080,12000
L25_V054,40350
L25_V080,11850
L25_V054,41850
L25_V080,12300
L25_V080,12450
L24_V008,12477
L28_V017,9045
L30_V033,5677
L25_V080,12900
L22_V022,22269
L25_V080,12750
L25_V080,12150
L25_V054,42300
L28_V010,2985
L28_V005,10187
L25_V078,20538
L25_V080,12600
L29_V006,9970
L27_V007,10260
L21_V013,5078
L28_V010,11340
L28_V004,17685
L28_V004,17669
L28_V017,13905
L21_V021,9543
L29_V023,11880
L22_V025,28640
L28_V010,7834
L25_V080,13200
L24_V008,12524
L27_V016,1511
L29_V003,12300
L28_V017,7965
L21_V011,5425
L27_V004,4544
L30_V033,5682
L28_V010,7837
L29_V013,6884
L21_V017,587
L25_V014,18152
L21_V011,11027
L25_V034,15314
