L22_V022,18290
L29_V005,10709
L22_V022,18396
L28_V015,2963
L28_V015,5798
L28_V015,3056
L22_V003,12120
L28_V020,13847
L28_V017,1215
L28_V017,1080
L27_V005,2388
L28_V007,5682
L21_V014,29954
L28_V015,5684
L28_V003,28485
L28_V006,21465
L27_V007,2765
L21_V018,27264
L28_V024,17820
L27_V007,13144
L27_V006,13274
L28_V002,10449
L28_V002,16592
L21_V001,32978
L28_V002,16605
L28_V015,5331
L27_V014,13230
L28_V011,26713
L28_V018,14786
L28_V015,5528
L29_V007,1081
L28_V015,5477
L22_V008,10246
L29_V005,3828
L28_V013,26669
L28_V015,5393
L28_V001,1098
L28_V006,6750
L27_V008,9720
L29_V019,24165
L27_V007,13094
L29_V019,6625
L29_V019,696
L21_V005,7781
L28_V013,24614
L28_V015,27938
L28_V003,7642
L28_V002,7334
L29_V008,6884
L29_V013,696
L28_V024,16335
L22_V013,15581
L22_V005,29261
L28_V015,27802
L28_V001,8370
L22_V022,16956
L22_V026,13185
L27_V011,1638
L27_V005,13365
L28_V015,23640
L28_V001,8327
L29_V018,695
L27_V006,13194
L29_V019,6750
L29_V003,695
L29_V001,695
L27_V005,2347
L27_V005,13338
L29_V003,696
L29_V001,696
L29_V016,591
L27_V005,2295
L22_V012,24045
L28_V015,3772
L27_V005,2490
L28_V007,1755
L27_V008,13635
L28_V017,28292
L29_V013,695
L21_V008,16998
L27_V011,1648
L27_V011,1647
L22_V016,16290
L27_V005,2430
L21_V014,30044
L27_V006,13230
L28_V024,7965
L29_V018,696
L29_V009,696
L27_V005,1620
L29_V020,696
L22_V010,19204
L27_V011,1630
L29_V008,5265
L28_V015,5615
L28_V018,14843
L27_V008,1538
L29_V005,10800
L28_V016,1629
L28_V015,23888
