L27_V014,7843
L27_V014,675
L27_V014,7830
L27_V014,7779
L27_V014,7297
L27_V014,1215
L27_V014,7155
L27_V015,14040
L27_V014,1118
L27_V014,7122
L27_V014,7695
L27_V015,14005
L27_V014,12264
L27_V014,634
L27_V014,7677
L27_V014,12285
L27_V014,8954
L27_V014,7631
L27_V014,9045
L27_V014,810
L27_V014,6673
L27_V014,7020
L27_V014,779
L27_V014,8775
L27_V014,6075
L27_V014,7023
L27_V014,5940
L27_V014,9084
L27_V014,8766
L27_V014,8108
L27_V014,6053
L27_V014,6884
L27_V014,6815
L27_V015,13900
L27_V014,7940
L27_V014,7965
L27_V015,13905
L27_V014,5469
L27_V014,9205
L27_V014,1032
L27_V014,8405
L27_V014,8505
L27_V014,1080
L27_V015,14175
L27_V014,7573
L27_V014,684
L27_V014,9180
L27_V016,14040
L27_V014,914
L27_V014,944
L27_V015,14068
L27_V014,6750
L27_V014,6742
L27_V014,7456
L27_V014,7425
L27_V015,14131
L27_V014,9855
L27_V014,9401
L27_V014,9759
L27_V014,9720
L27_V014,12420
L27_V014,8640
L27_V014,7720
L27_V014,9650
L27_V014,10616
L27_V014,7290
L27_V014,10530
L27_V014,730
L27_V014,9880
L27_V014,10617
L27_V014,5535
L27_V014,6531
L27_V014,5805
L27_V014,7204
L27_V014,7559
L27_V014,10443
L27_V014,847
L27_V014,5232
L27_V014,5265
L27_V014,8370
L27_V014,12389
L27_V014,6480
L27_V014,6598
L27_V014,8006
L27_V014,6615
L27_V014,8596
L27_V014,6124
L27_V014,8910
L27_V014,8100
L27_V014,8235
L27_V014,12332
L27_V014,5318
L27_V014,8204
L27_V014,5400
L27_V014,1084
L27_V014,6461
L27_V014,8866
L27_V015,13955
L22_V022,2769
L27_V014,9286
